systemd
kthreadd
rcu_gp
rcu_par_gp
kworker/0:0H-events_highpri
mm_percpu_wq
rcu_tasks_rude_
rcu_tasks_trace
ksoftirqd/0
rcu_sched
migration/0
idle_inject/0
cpuhp/0
cpuhp/1
idle_inject/1
migration/1
ksoftirqd/1
kworker/1:0H-events_highpri
cpuhp/2
idle_inject/2
migration/2
ksoftirqd/2
kworker/2:0H-events_highpri
cpuhp/3
idle_inject/3
migration/3
ksoftirqd/3
kworker/3:0H-kblockd
kdevtmpfs
netns
inet_frag_wq
kauditd
khungtaskd
oom_reaper
writeback
kcompactd0
ksmd
khugepaged
kintegrityd
kblockd
blkcg_punt_bio
tpm_dev_wq
ata_sff
md
edac-poller
devfreq_wq
watchdogd
kworker/0:1H-kblockd
kswapd0
ecryptfs-kthrea
kthrotld
acpi_thermal_pm
scsi_eh_0
scsi_tmf_0
scsi_eh_1
scsi_tmf_1
vfio-irqfd-clea
ipv6_addrconf
kstrp
zswap-shrink
kworker/u9:0
charger_manager
kworker/3:1H-kblockd
kworker/2:1H-kblockd
scsi_eh_2
scsi_tmf_2
kworker/1:1H-kblockd
jbd2/sda5-8
ext4-rsv-conver
systemd-journald
systemd-udevd
loop0
irq/18-vmwgfx
ttm_swap
card0-crtc0
card0-crtc1
card0-crtc2
card0-crtc3
card0-crtc4
card0-crtc5
card0-crtc6
card0-crtc7
loop1
loop2
loop3
loop4
loop5
loop6
loop8
loop9
loop10
loop11
iprt-VBoxWQueue
loop12
loop13
cryptd
systemd-resolved
systemd-timesyncd
accounts-daemon
acpid
avahi-daemon
cron
cupsd
dbus-daemon
NetworkManager
irqbalance
networkd-dispat
polkitd
rsyslogd
switcheroo-control
systemd-logind
udisksd
wpa_supplicant
avahi-daemon
cups-browsed
ModemManager
unattended-upgr
apache2
apache2
apache2
apache2
apache2
apache2
mysqld
whoopsie
kerneloops
kerneloops
gdm3
VBoxService
gdm-session-worker
systemd
(sd-pam)
pulseaudio
tracker-miner-fs
gnome-keyring-daemon
gdm-x-session
Xorg
rtkit-daemon
dbus-daemon
gvfsd
gvfsd-fuse
gvfs-udisks2-volume-monitor
gvfs-goa-volume-monitor
goa-daemon
goa-identity-service
gvfs-mtp-volume-monitor
gvfs-afc-volume-monitor
gvfs-gphoto2-volume-monitor
upowerd
gnome-session-binary
VBoxClient
VBoxClient
VBoxClient
VBoxClient
VBoxClient
VBoxClient
VBoxClient
VBoxClient
ssh-agent
at-spi-bus-launcher
dbus-daemon
gnome-session-ctl
gnome-session-binary
gnome-shell
at-spi2-registryd
ibus-daemon
ibus-memconf
ibus-extension-gtk3
ibus-x11
ibus-portal
xdg-permission-store
gnome-shell-calendar-server
evolution-source-registry
dconf-service
gvfsd-metadata
evolution-calendar-factory
evolution-addressbook-factory
gjs
gvfsd-trash
gsd-a11y-settings
gsd-color
gsd-datetime
gsd-housekeeping
gsd-keyboard
gsd-media-keys
gsd-power
gsd-print-notifications
gsd-rfkill
gsd-screensaver-proxy
gsd-sharing
gsd-smartcard
gsd-sound
gsd-usb-protection
gsd-wacom
gsd-wwan
gsd-xsettings
evolution-alarm-notify
gsd-disk-utility-notify
ibus-engine-simple
gsd-printer
snap-store
colord
xdg-document-portal
xdg-desktop-portal
xdg-desktop-portal-gtk
gvfsd-network
gvfsd-smb-browse
gvfsd-dnssd
update-notifier
loop14
snapd
brave-browser-s
cat
cat
brave
chrome_crashpad_handler
chrome_crashpad_handler
brave
brave
brave
brave
brave
brave
brave
brave
brave
brave
brave
brave
kworker/2:0-events
brave
dbus-launch
dbus-daemon
gnome-keyring-daemon
code
code
code
code
code
code
code
code
code
code
code
code
bash
bash
code
brave
brave
gnome-terminal-server
brave
brave
brave
brave
brave
code
code
code
bash
mongod
mongosh
advanced-rest-client
advanced-rest-client
advanced-rest-client
advanced-rest-client
bluetoothd
advanced-rest-client
advanced-rest-client
advanced-rest-client
advanced-rest-client
node
brave
kworker/2:1-inet_frag_wq
brave
kworker/3:1-events
kworker/0:1-events
brave
brave
brave
brave
node
nautilus
kworker/1:0-events
uas
kworker/u8:3-events_unbound
kworker/3:0-cgroup_destroy
kworker/u8:2-events_power_efficient
kworker/0:0-events
kworker/1:1-events
kworker/u8:0-events_power_efficient
kworker/2:2-events
kworker/2:3-cgroup_destroy
python3
